id,jaar,Aanwezig,x,y,gemeente,provincie,aantal,gedrag,methode,typewaarne,status,bijzonderh,periode_3jaar,periode_2jaar,TAG,Shape_Leng,Shape_Area,UIDN,OIDN,TERRID,NISCODE,NAAM,DATPUBLBS,NUMAC,LENGTE,OPPERVL,geometry,
137807881,2017,2,173302.7636,165459.6137,Oud-Heverlee,Vlaams-Brabant,3,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,3adult_ meerdere jongen. Ging te snel om deze te tellen.,4,5,FS12B,25363.6148568,11683799.0674,328,20,283,24086,Oud-Heverlee,1982-12-29,1982001920,40732.21,31188921.54,c(4.69930185514045, 50.79912690286)
140552860,2017,2,171563.2768,166615.0735,Oud-Heverlee,Vlaams-Brabant,16,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,2 adult_ 14 onvolwassen,4,5,FS12B,25363.6148568,11683799.0674,328,20,283,24086,Oud-Heverlee,1982-12-29,1982001920,40732.21,31188921.54,c(4.67469516635131, 50.8095811129868)
143384331,2017,2,173530.8264,165539.085,Oud-Heverlee,Vlaams-Brabant,3,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS12B,25363.6148568,11683799.0674,328,20,283,24086,Oud-Heverlee,1982-12-29,1982001920,40732.21,31188921.54,c(4.70254196644754, 50.7998321222885)
145278381,2017,2,173489.4153,165911.8747,Oud-Heverlee,Vlaams-Brabant,1,overige,prenten,ObsMapp,Goedgekeurd op basis van kennisregels,,4,5,FS12B,25363.6148568,11683799.0674,328,20,283,24086,Oud-Heverlee,1982-12-29,1982001920,40732.21,31188921.54,c(4.70197832885214, 50.8031850022273)
149312810,2018,1,169213.3718,165745.4589,Oud-Heverlee,Vlaams-Brabant,1,ter plaatse,onbekend,iObs,Goedgekeurd op basis van kennisregels,,4,6,FS12B,25363.6148568,11683799.0674,328,20,283,24086,Oud-Heverlee,1982-12-29,1982001920,40732.21,31188921.54,c(4.64130922600258, 50.8018461627751)
149414899,2018,1,169056.4872,165646.3374,Oud-Heverlee,Vlaams-Brabant,15,ter plaatse,onbekend,ObsMapp,Goedgekeurd op basis van kennisregels,,4,6,FS12B,25363.6148568,11683799.0674,328,20,283,24086,Oud-Heverlee,1982-12-29,1982001920,40732.21,31188921.54,c(4.6390785751815, 50.8009602727743)
149414899,2018,1,169056.4872,165646.3374,Oud-Heverlee,Vlaams-Brabant,3,ter plaatse,onbekend,ObsMapp,Goedgekeurd op basis van kennisregels,,4,6,FS12B,25363.6148568,11683799.0674,328,20,283,24086,Oud-Heverlee,1982-12-29,1982001920,40732.21,31188921.54,c(4.6390785751815, 50.8009602727743)
150259304,2018,1,168928.5207,165877.1701,Oud-Heverlee,Vlaams-Brabant,2,ter plaatse,onbekend,iObs,Goedgekeurd op basis van kennisregels,2 volwassen dieren met jongen,4,6,FS12B,25363.6148568,11683799.0674,328,20,283,24086,Oud-Heverlee,1982-12-29,1982001920,40732.21,31188921.54,c(4.63727518641793, 50.8030395422427)
150310827,2018,1,169063.0982,165973.0266,Oud-Heverlee,Vlaams-Brabant,11,ter plaatse,onbekend,ObsMapp,Goedgekeurd op basis van kennisregels,,4,6,FS12B,25363.6148568,11683799.0674,328,20,283,24086,Oud-Heverlee,1982-12-29,1982001920,40732.21,31188921.54,c(4.63918927682142, 50.8038968478471)
150310827,2018,1,169063.0982,165973.0266,Oud-Heverlee,Vlaams-Brabant,1,ter plaatse,onbekend,ObsMapp,Goedgekeurd op basis van kennisregels,,4,6,FS12B,25363.6148568,11683799.0674,328,20,283,24086,Oud-Heverlee,1982-12-29,1982001920,40732.21,31188921.54,c(4.63918927682142, 50.8038968478471)
150310827,2018,1,169063.0982,165973.0266,Oud-Heverlee,Vlaams-Brabant,1,ter plaatse,onbekend,ObsMapp,Goedgekeurd op basis van kennisregels,,4,6,FS12B,25363.6148568,11683799.0674,328,20,283,24086,Oud-Heverlee,1982-12-29,1982001920,40732.21,31188921.54,c(4.63918927682142, 50.8038968478471)
154767149,2018,1,171687.2701,165678.87,Oud-Heverlee,Vlaams-Brabant,1,ter plaatse,andere sporen,losse waarneming,Goedgekeurd op basis van kennisregels,Wroetsporen.,4,6,FS12B,25363.6148568,11683799.0674,328,20,283,24086,Oud-Heverlee,1982-12-29,1982001920,40732.21,31188921.54,c(4.67639922591985, 50.8011604626135)
154915927,2018,1,169215.4635,166461.421,Oud-Heverlee,Vlaams-Brabant,1,overige,onbekend,ObsMapp,Goedgekeurd op basis van kennisregels,,4,6,FS12B,25363.6148568,11683799.0674,328,20,283,24086,Oud-Heverlee,1982-12-29,1982001920,40732.21,31188921.54,c(4.64137628320025, 50.8082822723493)
155779999,2018,1,171640.4871,165322.42,Oud-Heverlee,Vlaams-Brabant,1,ter plaatse,andere sporen,ObsMapp,Goedgekeurd op basis van kennisregels,,4,6,FS12B,25363.6148568,11683799.0674,328,20,283,24086,Oud-Heverlee,1982-12-29,1982001920,40732.21,31188921.54,c(4.67571463641189, 50.7979578823674)
156056305,2018,1,171640.4871,165322.42,Oud-Heverlee,Vlaams-Brabant,1,ter plaatse,andere sporen,copied observation,Goedgekeurd op basis van kennisregels,,4,6,FS12B,25363.6148568,11683799.0674,328,20,283,24086,Oud-Heverlee,1982-12-29,1982001920,40732.21,31188921.54,c(4.67571463641189, 50.7979578823674)
155007578,2018,1,171521.9939,166265.9094,Oud-Heverlee,Vlaams-Brabant,1,ter plaatse,andere sporen,ObsMapp,Goedgekeurd op basis van kennisregels,,4,6,FS12B,25363.6148568,11683799.0674,328,20,283,24086,Oud-Heverlee,1982-12-29,1982001920,40732.21,31188921.54,c(4.67408902649002, 50.806443823005)
156883806,2018,1,169102.2674,165615.5488,Oud-Heverlee,Vlaams-Brabant,11,ter plaatse,onbekend,ObsMapp,Goedgekeurd op basis van kennisregels,,4,6,FS12B,25363.6148568,11683799.0674,328,20,283,24086,Oud-Heverlee,1982-12-29,1982001920,40732.21,31188921.54,c(4.63972638938575, 50.8006819927867)
156883806,2018,1,169102.2674,165615.5488,Oud-Heverlee,Vlaams-Brabant,2,ter plaatse,onbekend,ObsMapp,Goedgekeurd op basis van kennisregels,,4,6,FS12B,25363.6148568,11683799.0674,328,20,283,24086,Oud-Heverlee,1982-12-29,1982001920,40732.21,31188921.54,c(4.63972638938575, 50.8006819927867)
166010058,2018,1,173504.2342,165883.481,Oud-Heverlee,Vlaams-Brabant,1,ter plaatse,andere sporen,iObs,Goedgekeurd op basis van kennisregels,,4,6,FS12B,25363.6148568,11683799.0674,328,20,283,24086,Oud-Heverlee,1982-12-29,1982001920,40732.21,31188921.54,c(4.70218673810009, 50.8029291570266)
166010104,2018,1,173030.4839,165812.5543,Oud-Heverlee,Vlaams-Brabant,1,ter plaatse,prenten,iObs,Goedgekeurd op basis van kennisregels,,4,6,FS12B,25363.6148568,11683799.0674,328,20,283,24086,Oud-Heverlee,1982-12-29,1982001920,40732.21,31188921.54,c(4.69546168576227, 50.802310530655)
166010170,2018,1,172797.8758,165719.6265,Oud-Heverlee,Vlaams-Brabant,1,ter plaatse,prenten,iObs,Goedgekeurd op basis van kennisregels,,4,6,FS12B,25363.6148568,11683799.0674,328,20,283,24086,Oud-Heverlee,1982-12-29,1982001920,40732.21,31188921.54,c(4.69215619896708, 50.8014843265642)
115382115,2016,3,170282.6643,167977.9388,Oud-Heverlee,Vlaams-Brabant,1,ter plaatse,,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,3,5,FS13D,20003.7490661,25009373.3399,328,20,283,24086,Oud-Heverlee,1982-12-29,1982001920,40732.21,31188921.54,c(4.65660094558341, 50.821878750005)
162662765,2018,1,171866.268,166777.4733,Oud-Heverlee,Vlaams-Brabant,1,ter plaatse,cameraval,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,4,6,FS13D,20003.7490661,25009373.3399,328,20,283,24086,Oud-Heverlee,1982-12-29,1982001920,40732.21,31188921.54,c(4.67900365651765, 50.8110296825618)
163370337,2018,1,171652.889,166674.3973,Oud-Heverlee,Vlaams-Brabant,8,ter plaatse,cameraval,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,4,6,FS13D,20003.7490661,25009373.3399,328,20,283,24086,Oud-Heverlee,1982-12-29,1982001920,40732.21,31188921.54,c(4.67597007539762, 50.8101110721132)
163370337,2018,1,171652.889,166674.3973,Oud-Heverlee,Vlaams-Brabant,2,ter plaatse,cameraval,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,4,6,FS13D,20003.7490661,25009373.3399,328,20,283,24086,Oud-Heverlee,1982-12-29,1982001920,40732.21,31188921.54,c(4.67597007539762, 50.8101110721132)
137128453,2017,2,172067.4771,166746.2179,Oud-Heverlee,Vlaams-Brabant,1,overige,onbekend,losse waarneming,Goedgekeurd op basis van expertoordeel,traces,4,5,FS13D,20003.7490661,25009373.3399,328,20,283,24086,Oud-Heverlee,1982-12-29,1982001920,40732.21,31188921.54,c(4.68185662590482, 50.8107411022109)
148945027,2018,1,169408.0775,166677.9911,Oud-Heverlee,Vlaams-Brabant,1,ter plaatse,vraatsporen,losse waarneming,Goedgekeurd op basis van expertoordeel,,4,6,FS13D,20003.7490661,25009373.3399,328,20,283,24086,Oud-Heverlee,1982-12-29,1982001920,40732.21,31188921.54,c(4.64412044519763, 50.8102227327528)
115768301,2016,3,169383.0692,168106.4506,Oud-Heverlee,Vlaams-Brabant,1,ter plaatse,,losse waarneming,Goedgekeurd op basis van kennisregels,met wild-camera filmpje gezien door Bart Meuleman regiobeheerder Meerdaal ANB en Niko Boone INBO_,3,5,FS13D,20003.7490661,25009373.3399,328,20,283,24086,Oud-Heverlee,1982-12-29,1982001920,40732.21,31188921.54,c(4.64384089682251, 50.8230647382628)
134204416,2017,2,171889.4314,166708.9883,Oud-Heverlee,Vlaams-Brabant,1,sporen,,ObsMapp,Goedgekeurd op basis van kennisregels,,4,5,FS13D,20003.7490661,25009373.3399,328,20,283,24086,Oud-Heverlee,1982-12-29,1982001920,40732.21,31188921.54,c(4.67932823570866, 50.8104131627836)
143383670,2017,2,171042.8722,166935.7704,Oud-Heverlee,Vlaams-Brabant,10,foeragerend,onbekend,ObsMapp,Goedgekeurd op basis van kennisregels,Typische 'rotel'.  Volwassenen en juvenielen.,4,5,FS13D,20003.7490661,25009373.3399,328,20,283,24086,Oud-Heverlee,1982-12-29,1982001920,40732.21,31188921.54,c(4.66732999637408, 50.8124831127964)
166010016,2018,1,173829.3592,165870.6837,Oud-Heverlee,Vlaams-Brabant,1,ter plaatse,andere sporen,iObs,Goedgekeurd op basis van kennisregels,,4,6,FS22A,17232.7735782,4687168.56944,328,20,283,24086,Oud-Heverlee,1982-12-29,1982001920,40732.21,31188921.54,c(4.70679812591115, 50.8028008726315)
166010019,2018,1,173814.8373,165849.6382,Oud-Heverlee,Vlaams-Brabant,1,ter plaatse,andere sporen,iObs,Goedgekeurd op basis van kennisregels,,4,6,FS22A,17232.7735782,4687168.56944,328,20,283,24086,Oud-Heverlee,1982-12-29,1982001920,40732.21,31188921.54,c(4.70659075796366, 50.8026122789428)
166010033,2018,1,173670.3136,165717.6797,Oud-Heverlee,Vlaams-Brabant,1,ter plaatse,andere sporen,iObs,Goedgekeurd op basis van kennisregels,,4,6,FS22A,17232.7735782,4687168.56944,328,20,283,24086,Oud-Heverlee,1982-12-29,1982001920,40732.21,31188921.54,c(4.70453207877299, 50.8014319397014)
166010046,2018,1,173774.6879,165880.8635,Oud-Heverlee,Vlaams-Brabant,1,ter plaatse,andere sporen,iObs,Goedgekeurd op basis van kennisregels,,4,6,FS22A,17232.7735782,4687168.56944,328,20,283,24086,Oud-Heverlee,1982-12-29,1982001920,40732.21,31188921.54,c(4.70602321943879, 50.8028946237239)
63782209,2012,7,238255.3114,180963.3494,Lanaken,Limburg,2,ter plaatse,,,Goedgekeurd op basis van bewijsmateriaal,,2,3,FS84A,19999.2412703,24998102.8135,342,34,38,73042,Lanaken,1982-07-17,1982001074,50500.18,59027194.75,c(5.62426488248172, 50.9322503347218)
47235371,2010,9,240284.3474,180381.4041,Lanaken,Limburg,1,ter plaatse,,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,1,2,FS84B,19998.7824854,24996956.6042,342,34,38,73042,Lanaken,1982-07-17,1982001074,50500.18,59027194.75,c(5.65298080041939, 50.9267077296603)
47249049,2010,9,239088.9522,181465.255,Lanaken,Limburg,4,ter plaatse,,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,ad vr met 3 biggen,1,2,FS84B,19998.7824854,24996956.6042,342,34,38,73042,Lanaken,1982-07-17,1982001074,50500.18,59027194.75,c(5.63624381528676, 50.93663407308)
52153493,2011,8,240298.6152,180366.3899,Lanaken,Limburg,12,ter plaatse,,,Goedgekeurd op basis van bewijsmateriaal,waarneming gedaan door een vriend._Op deze lokatie komen de everzwijnen regelmatig voorbij.,2,2,FS84B,19998.7824854,24996956.6042,342,34,38,73042,Lanaken,1982-07-17,1982001074,50500.18,59027194.75,c(5.65318001272686, 50.9265705631346)
53110020,2011,8,240920.6049,180587.3689,Lanaken,Limburg,6,ter plaatse,,,Goedgekeurd op basis van bewijsmateriaal,3 volwassen exemplaren en3 biggen,2,2,FS84B,19998.7824854,24996956.6042,342,34,38,73042,Lanaken,1982-07-17,1982001074,50500.18,59027194.75,c(5.66208031329215, 50.9284596086666)
86030392,2014,5,240294.7923,180823.9773,Lanaken,Limburg,3,ter plaatse,,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,3,4,FS84B,19998.7824854,24996956.6042,342,34,38,73042,Lanaken,1982-07-17,1982001074,50500.18,59027194.75,c(5.6532382918581, 50.9306839309268)
105261420,2015,4,240262.0204,181033.398,Lanaken,Limburg,1,vluchtend,onbekend,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,Mogelijk met jongen_ door het hoge gras de jongen niet kunnen waarnemen_ wel gras zien meebewegen,3,4,FS84B,19998.7824854,24996956.6042,342,34,38,73042,Lanaken,1982-07-17,1982001074,50500.18,59027194.75,c(5.65282373142585, 50.9325712901487)
140504208,2017,2,240119.5273,181188.0738,Lanaken,Limburg,6,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,4,5,FS84B,19998.7824854,24996956.6042,342,34,38,73042,Lanaken,1982-07-17,1982001074,50500.18,59027194.75,c(5.65083503488189, 50.9339836522272)
72158508,2012,7,239394.1996,180707.3911,Lanaken,Limburg,1,sporen,,,Goedgekeurd op basis van expertoordeel,,2,3,FS84B,19998.7824854,24996956.6042,342,34,38,73042,Lanaken,1982-07-17,1982001074,50500.18,59027194.75,c(5.64040105298819, 50.9297754756034)
73209284,2013,6,240072.7081,181103.7606,Lanaken,Limburg,1,sporen,,,Goedgekeurd op basis van expertoordeel,Iemand had verse ma?�skorrels gestrooid.,2,3,FS84B,19998.7824854,24996956.6042,342,34,38,73042,Lanaken,1982-07-17,1982001074,50500.18,59027194.75,c(5.65014838698696, 50.9332331186761)
74713188,2013,6,240071.6675,181076.66,Lanaken,Limburg,1,vluchtend,,losse waarneming,Goedgekeurd op basis van expertoordeel,Vluchtte in zuidelijke richting.,2,3,FS84B,19998.7824854,24996956.6042,342,34,38,73042,Lanaken,1982-07-17,1982001074,50500.18,59027194.75,c(5.65012692986584, 50.9329897014825)
80742429,2013,6,240380.2617,181637.918,Lanaken,Limburg,1,sporen,,losse waarneming,Goedgekeurd op basis van kennisregels,Prenten en haar aan onderkant Ursus-draad.Dier is onder omheining door gekropen.,2,3,FS84B,19998.7824854,24996956.6042,342,34,38,73042,Lanaken,1982-07-17,1982001074,50500.18,59027194.75,c(5.6546544991378, 50.9379862710934)
84129726,2014,5,240752.7832,181728.6349,Lanaken,Limburg,1,sporen,,losse waarneming,Goedgekeurd op basis van kennisregels,Verse prenten en modderbad van 1 dier.,3,4,FS84B,19998.7824854,24996956.6042,342,34,38,73042,Lanaken,1982-07-17,1982001074,50500.18,59027194.75,c(5.65997600043756, 50.9387434853968)
84262265,2014,5,239272.0692,180813.8974,Lanaken,Limburg,1,sporen,,losse waarneming,Goedgekeurd op basis van kennisregels,Verse prenten van 1 dier in de bedding van de drooggevallen vijver.,3,4,FS84B,19998.7824854,24996956.6042,342,34,38,73042,Lanaken,1982-07-17,1982001074,50500.18,59027194.75,c(5.63868999100007, 50.9307515504728)
84950995,2014,5,241017.5816,181551.9637,Lanaken,Limburg,1,sporen,,losse waarneming,Goedgekeurd op basis van kennisregels,Prenten. Een recent veel gebruikt pad.,3,4,FS84B,19998.7824854,24996956.6042,342,34,38,73042,Lanaken,1982-07-17,1982001074,50500.18,59027194.75,c(5.6636989070647, 50.9371141075044)
86721937,2014,5,240447.2819,180817.5911,Lanaken,Limburg,1,sporen,,losse waarneming,Goedgekeurd op basis van kennisregels,Recent veel gebruikt paadje.,3,4,FS84B,19998.7824854,24996956.6042,342,34,38,73042,Lanaken,1982-07-17,1982001074,50500.18,59027194.75,c(5.6554055169181, 50.930602787411)
89106648,2014,5,240893.6271,181523.4738,Lanaken,Limburg,1,sporen,,losse waarneming,Goedgekeurd op basis van kennisregels,Prenten.,3,4,FS84B,19998.7824854,24996956.6042,342,34,38,73042,Lanaken,1982-07-17,1982001074,50500.18,59027194.75,c(5.66192864927092, 50.9368774717001)
96598329,2014,5,241075.7731,181243.0493,Lanaken,Limburg,1,sporen,,losse waarneming,Goedgekeurd op basis van kennisregels,Prenten op regelmatig gebruikt paadje.(doorgang onder de draad van de omheining OPZ).,3,4,FS84B,19998.7824854,24996956.6042,342,34,38,73042,Lanaken,1982-07-17,1982001074,50500.18,59027194.75,c(5.66444992648635, 50.9343284832329)
96598348,2014,5,241029.2492,181553.2957,Lanaken,Limburg,1,sporen,,losse waarneming,Goedgekeurd op basis van kennisregels,Verse prenten op regelmatig gebruikt paadje.,3,4,FS84B,19998.7824854,24996956.6042,342,34,38,73042,Lanaken,1982-07-17,1982001074,50500.18,59027194.75,c(5.66386520388115, 50.9371242492322)
121582872,2016,3,239908.3368,180545.4512,Lanaken,Limburg,1,roepend,,losse waarneming,Goedgekeurd op basis van kennisregels,frislingen en adulten roepend,3,5,FS84B,19998.7824854,24996956.6042,342,34,38,73042,Lanaken,1982-07-17,1982001074,50500.18,59027194.75,c(5.64767360152364, 50.9282405466497)
142090100,2017,2,240142.6003,181278.7457,Lanaken,Limburg,1,ter plaatse,gezien,ObsMapp,Goedgekeurd op basis van kennisregels,,4,5,FS84B,19998.7824854,24996956.6042,342,34,38,73042,Lanaken,1982-07-17,1982001074,50500.18,59027194.75,c(5.65118550545585, 50.9347950222664)
144132984,2017,2,240151.8558,181047.0962,Lanaken,Limburg,2,ter plaatse,gezien,ObsMapp,Goedgekeurd op basis van kennisregels,,4,5,FS84B,19998.7824854,24996956.6042,342,34,38,73042,Lanaken,1982-07-17,1982001074,50500.18,59027194.75,c(5.65126020622934, 50.9327115325002)
144284006,2017,2,240519.8545,181045.5667,Lanaken,Limburg,1,ter plaatse,gezien,ObsMapp,Goedgekeurd op basis van kennisregels,,4,5,FS84B,19998.7824854,24996956.6042,342,34,38,73042,Lanaken,1982-07-17,1982001074,50500.18,59027194.75,c(5.65649395518701, 50.9326405028711)
148075005,2018,1,240945.1895,181219.6991,Lanaken,Limburg,1,ter plaatse,prenten,losse waarneming,Goedgekeurd op basis van kennisregels,,4,6,FS84B,19998.7824854,24996956.6042,342,34,38,73042,Lanaken,1982-07-17,1982001074,50500.18,59027194.75,c(5.66258675488471, 50.9341390926432)
49176042,2010,9,237922.8544,179049.8023,Lanaken,Limburg,1,sporen,,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,1,2,FS84C,19999.1242197,24997810.7952,342,34,38,73042,Lanaken,1982-07-17,1982001074,50500.18,59027194.75,c(5.61907767852264, 50.915101771206)
49176124,2010,9,239564.3944,178857.2089,Lanaken,Limburg,1,sporen,,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,1,2,FS84D,19194.1893664,22268809.4006,342,34,38,73042,Lanaken,1982-07-17,1982001074,50500.18,59027194.75,c(5.64236998180974, 50.9131198122599)
52410591,2011,8,239769.5977,180284.9812,Lanaken,Limburg,4,ter plaatse,,,Goedgekeurd op basis van bewijsmateriaal,,2,2,FS84D,19194.1893664,22268809.4006,342,34,38,73042,Lanaken,1982-07-17,1982001074,50500.18,59027194.75,c(5.64563672388638, 50.9259209252865)
55064168,2011,8,240583.8217,180317.1135,Lanaken,Limburg,1,sporen,,,Goedgekeurd op basis van bewijsmateriaal,zeer grote stukken omgewoeld_ moeten meerdere exemplaren zijn.,2,2,FS84D,19194.1893664,22268809.4006,342,34,38,73042,Lanaken,1982-07-17,1982001074,50500.18,59027194.75,c(5.65722386782027, 50.9260832281873)
120796810,2016,3,243219.5864,177901.3212,Lanaken,Limburg,5,ter plaatse,,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,3,5,FS84D,19194.1893664,22268809.4006,342,34,38,73042,Lanaken,1982-07-17,1982001074,50500.18,59027194.75,c(5.6940936994561, 50.9039529972272)
132998923,2016,3,243205.7299,177789.6627,Lanaken,Limburg,6,ter plaatse,,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,3,5,FS84D,19194.1893664,22268809.4006,342,34,38,73042,Lanaken,1982-07-17,1982001074,50500.18,59027194.75,c(5.69386839524395, 50.9029516424573)
133119118,2016,3,243248.4205,177892.8025,Lanaken,Limburg,2,ter plaatse,,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,3,5,FS84D,19194.1893664,22268809.4006,342,34,38,73042,Lanaken,1982-07-17,1982001074,50500.18,59027194.75,c(5.69450139493827, 50.9038718023261)
162638754,2018,1,243235.0049,177827.8016,Lanaken,Limburg,5,ter plaatse,onbekend,losse waarneming,Goedgekeurd op basis van bewijsmateriaal,,4,6,FS84D,19194.1893664,22268809.4006,342,34,38,73042,Lanaken,1982-07-17,1982001074,50500.18,59027194.75,c(5.694294196173, 50.9032897328567)
123573427,2016,3,240018.7853,180161.9068,Lanaken,Limburg,1,verkeersslachtoffer,onbekend,ObsMapp,Goedgekeurd op basis van expertoordeel,Berm 8_ daalbroekstraat lanaken,3,5,FS84D,19194.1893664,22268809.4006,342,34,38,73042,Lanaken,1982-07-17,1982001074,50500.18,59027194.75,c(5.64915026625127, 50.9247761430547)
82976516,2014,5,239680.0999,180247.5868,Lanaken,Limburg,20,foeragerend,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,4,FS84D,19194.1893664,22268809.4006,342,34,38,73042,Lanaken,1982-07-17,1982001074,50500.18,59027194.75,c(5.64435481582106, 50.9255986603427)
105831889,2015,4,239437.2429,180361.4703,Lanaken,Limburg,1,sporen,,losse waarneming,Goedgekeurd op basis van kennisregels,,3,4,FS84D,19194.1893664,22268809.4006,342,34,38,73042,Lanaken,1982-07-17,1982001074,50500.18,59027194.75,c(5.64092888439189, 50.9266597157632)
143249580,2017,2,243271.0648,178512.3214,Lanaken,Limburg,1,ter plaatse,andere sporen,losse waarneming,Goedgekeurd op basis van kennisregels,Haren aan prikkeldraad.,4,5,FS84D,19194.1893664,22268809.4006,342,34,38,73042,Lanaken,1982-07-17,1982001074,50500.18,59027194.75,c(5.69498065511162, 50.9094363526574)
144514196,2017,2,243296.0265,177456.9344,Lanaken,Limburg,1,ter plaatse,vraatsporen,losse waarneming,Goedgekeurd op basis van kennisregels,,4,5,FS84D,19194.1893664,22268809.4006,342,34,38,73042,Lanaken,1982-07-17,1982001074,50500.18,59027194.75,c(5.69506734580173, 50.8999466025273)
